country,date,cases,deaths
Burma,2020-04-28,150,5
Burundi,2020-04-28,11,1
Cambodia,2020-04-28,122,0
Cameroon,2020-04-28,1705,58
Canada,2020-04-28,53297,3756
CapeVerde,2020-04-28,114,1
CentralAfricanRepublic,2020-04-28,50,0
Chad,2020-04-28,52,2
Chile,2020-04-28,16044,207
China,2020-04-28,83940,4637
Colombia,2020-04-28,5949,269
Comoros,2020-04-28,0,0
Congo,2020-04-28,207,8
CostaRica,2020-04-28,705,6
CotedIvoire,2020-04-28,1183,14
Croatia,2020-04-28,2047,63
Cuba,2020-04-28,1437,58
Cyprus,2020-04-28,822,15
Czechia,2020-04-28,7504,227
DemocraticRepublicoftheCongo,2020-04-28,471,30
Denmark,2020-04-28,9049,434
DiamondPrincessCruiseShip,2020-04-28,712,13
Djibouti,2020-04-28,1072,2
Dominica,2020-04-28,16,0
DominicanRepublic,2020-04-28,6416,286
EastTimor,2020-04-28,24,0
Ecuador,2020-04-28,24258,871
Egypt,2020-04-28,5042,359
ElSalvador,2020-04-28,345,8
EquatorialGuinea,2020-04-28,315,1
Eritrea,2020-04-28,39,0
Estonia,2020-04-28,1660,50
Eswatini,2020-04-28,71,1
Ethiopia,2020-04-28,126,3
Fiji,2020-04-28,18,0
Finland,2020-04-28,4740,199
France,2020-04-28,169098,23634
Gabon,2020-04-28,238,3
Georgia,2020-04-28,511,6
Germany,2020-04-28,159912,6314
Ghana,2020-04-28,1671,16
Greece,2020-04-28,2566,138
Grenada,2020-04-28,19,0
Guatemala,2020-04-28,530,15
Guinea,2020-04-28,1240,7
GuineaBissau,2020-04-28,73,1
Guyana,2020-04-28,74,8
Haiti,2020-04-28,74,6
HolySee,2020-04-28,10,0
Honduras,2020-04-28,702,64
Hungary,2020-04-28,2649,291
Iceland,2020-04-28,1795,10
India,2020-04-28,31324,1008
Indonesia,2020-04-28,9511,773
Iran,2020-04-28,92584,5877
Iraq,2020-04-28,1928,90
Ireland,2020-04-28,19877,1159
Israel,2020-04-28,15672,213
Italy,2020-04-28,201505,27359
Jamaica,2020-04-28,364,7
Japan,2020-04-28,13860,436
Jordan,2020-04-28,449,8
Kazakhstan,2020-04-28,3027,25
Kenya,2020-04-28,374,14
Kiribati,2020-04-28,0,0
Kosovo,2020-04-28,780,22
Kuwait,2020-04-28,3440,23
Kyrgyzstan,2020-04-28,708,8
Laos,2020-04-28,19,0
Latvia,2020-04-28,836,13
Lebanon,2020-04-28,717,24
Lesotho,2020-04-28,0,0
Liberia,2020-04-28,133,16
Libya,2020-04-28,61,2
Liechtenstein,2020-04-28,83,1
Lithuania,2020-04-28,1337,32
Luxembourg,2020-04-28,3741,89
Madagascar,2020-04-28,128,0
Malawi,2020-04-28,36,3
Malaysia,2020-04-28,5851,100
Maldives,2020-04-28,250,0
Mali,2020-04-28,424,24
Malta,2020-04-28,458,4
Marshall Islands,2020-04-28,0,0
Mauritania,2020-04-28,7,1
Mauritius,2020-04-28,334,10
Mexico,2020-04-28,16752,1569
Micronesia,2020-04-28,0,0
Moldova,2020-04-28,3638,103
Monaco,2020-04-28,95,4
Mongolia,2020-04-28,38,0
Montenegro,2020-04-28,321,7
Morocco,2020-04-28,4252,165
Mozambique,2020-04-28,76,0
MSZaandam,2020-04-28,9,2
Namibia,2020-04-28,16,0
Nepal,2020-04-28,54,0
Netherlands,2020-04-28,38612,4582
NewZealand,2020-04-28,1474,19
Nicaragua,2020-04-28,13,3
Niger,2020-04-28,709,31
Nigeria,2020-04-28,1532,44
NorthMacedonia,2020-04-28,1421,71
Norway,2020-04-28,7660,206
occupiedPalestinianterritory,2020-04-28,343,2
Oman,2020-04-28,2131,10
Pakistan,2020-04-28,15525,343
Palau,2020-04-28,0,0
Panama,2020-04-28,6021,167
PapuaNewGuinea,2020-04-28,8,0
Paraguay,2020-04-28,239,9
Peru,2020-04-28,31190,4106
Philippines,2020-04-28,7958,530
Poland,2020-04-28,12218,596
Portugal,2020-04-28,24322,948
Qatar,2020-04-28,11921,10
RepublicofKorea,2020-04-28,10761,246
Romania,2020-04-28,11616,663
Russia,2020-04-28,93558,867
Rwanda,2020-04-28,212,0
SaintKittsandNevis,2020-04-28,15,0
SaintLucia,2020-04-28,15,0
SaintVincentandtheGrenadines,2020-04-28,15,0
Samoa,2020-04-28,0,0
SanMarino,2020-04-28,538,41
SaoTomeandPrincipe,2020-04-28,8,0
SaudiArabia,2020-04-28,20077,152
Senegal,2020-04-28,823,9
Serbia,2020-04-28,8497,168
Seychelles,2020-04-28,11,0
SierraLeone,2020-04-28,104,4
Singapore,2020-04-28,14951,14
Slovakia,2020-04-28,1384,20
Slovenia,2020-04-28,1408,86
Solomon Islands,2020-04-28,0,0
Somalia,2020-04-28,528,28
SouthAfrica,2020-04-28,4996,93
SouthSudan,2020-04-28,34,0
Spain,2020-04-28,210773,23822
SriLanka,2020-04-28,619,7
Sudan,2020-04-28,318,25
Summer Olympics 2020,2020-04-28,0,0
Suriname,2020-04-28,10,1
Sweden,2020-04-28,20168,2355
Switzerland,2020-04-28,29264,1637
SyrianArabRepublic,2020-04-28,43,3
Taiwan,2020-04-28,429,6
Tajikistan,2020-04-28,0,0
Tanzania,2020-04-28,299,10
Thailand,2020-04-28,2938,54
TheBahamas,2020-04-28,80,11
TheGambia,2020-04-28,10,1
Togo,2020-04-28,99,6
Tonga,2020-04-28,0,0
TrinidadandTobago,2020-04-28,116,8
Tunisia,2020-04-28,975,40
Turkey,2020-04-28,114653,2992
Uganda,2020-04-28,79,0
Ukraine,2020-04-28,9410,239
UnitedArabEmirates,2020-04-28,11380,89
UnitedKingdom,2020-04-28,168357,25347
Uruguay,2020-04-28,625,15
US,2020-04-28,1025512,61571
Uzbekistan,2020-04-28,1939,8
Vanuatu,2020-04-28,0,0
Venezuela,2020-04-28,329,10
Vietnam,2020-04-28,270,0
Yemen,2020-04-28,1,0
Zambia,2020-04-28,95,3
Zimbabwe,2020-04-28,32,4
Afghanistan,2020-04-29,1827,60
Albania,2020-04-29,766,30
Algeria,2020-04-29,3848,444
Andorra,2020-04-29,743,42
Angola,2020-04-29,27,2
AntiguaandBarbuda,2020-04-29,24,3
Argentina,2020-04-29,4285,214
Armenia,2020-04-29,1932,30
Australia,2020-04-29,6752,91
Austria,2020-04-29,15402,580
Azerbaijan,2020-04-29,1766,23
Bahrain,2020-04-29,2921,8
Bangladesh,2020-04-29,7103,163
Barbados,2020-04-29,80,7
Belarus,2020-04-29,13181,84
Belgium,2020-04-29,47859,7501
Belize,2020-04-29,18,2
Benin,2020-04-29,64,1
Bhutan,2020-04-29,7,0
Bolivia,2020-04-29,1110,59
BosniaandHerzegovina,2020-04-29,1677,65
Botswana,2020-04-29,23,1
Brazil,2020-04-29,79685,5513
Brunei,2020-04-29,138,1
Bulgaria,2020-04-29,1447,64
BurkinaFaso,2020-04-29,641,43
Burma,2020-04-29,150,6
Burundi,2020-04-29,11,1
Cambodia,2020-04-29,122,0
Cameroon,2020-04-29,1832,61
Canada,2020-04-29,55061,4000
CapeVerde,2020-04-29,114,1
CentralAfricanRepublic,2020-04-29,50,0
Chad,2020-04-29,52,2
Chile,2020-04-29,16564,216
China,2020-04-29,83944,4637
Colombia,2020-04-29,6207,278
Comoros,2020-04-29,0,0
Congo,2020-04-29,207,8
CostaRica,2020-04-29,713,6
CotedIvoire,2020-04-29,1238,14
Croatia,2020-04-29,2062,67
Cuba,2020-04-29,1467,58
Cyprus,2020-04-29,837,15
Czechia,2020-04-29,7579,227
DemocraticRepublicoftheCongo,2020-04-29,491,30
Denmark,2020-04-29,9206,443
DiamondPrincessCruiseShip,2020-04-29,712,13
Djibouti,2020-04-29,1077,2
Dominica,2020-04-29,16,0
DominicanRepublic,2020-04-29,6652,293
EastTimor,2020-04-29,24,0
Ecuador,2020-04-29,24675,883
Egypt,2020-04-29,5268,380
ElSalvador,2020-04-29,377,9
EquatorialGuinea,2020-04-29,315,1
Eritrea,2020-04-29,39,0
Estonia,2020-04-29,1666,50
Eswatini,2020-04-29,91,1
Ethiopia,2020-04-29,130,3
Fiji,2020-04-29,18,0
Finland,2020-04-29,4906,206
France,2020-04-29,167643,24060
Gabon,2020-04-29,276,3
Georgia,2020-04-29,517,6
Germany,2020-04-29,161539,6467
Ghana,2020-04-29,1671,16
Greece,2020-04-29,2576,139
Grenada,2020-04-29,20,0
Guatemala,2020-04-29,557,16
Guinea,2020-04-29,1351,7
GuineaBissau,2020-04-29,205,1
Guyana,2020-04-29,78,8
Haiti,2020-04-29,76,6
HolySee,2020-04-29,10,0
Honduras,2020-04-29,738,66
Hungary,2020-04-29,2727,300
Iceland,2020-04-29,1797,10
India,2020-04-29,33062,1079
Indonesia,2020-04-29,9771,784
Iran,2020-04-29,93657,5957
Iraq,2020-04-29,2003,92
Ireland,2020-04-29,20253,1190
Israel,2020-04-29,15754,219
Italy,2020-04-29,203591,27682
Jamaica,2020-04-29,396,7
Japan,2020-04-29,14076,454
Jordan,2020-04-29,451,8
Kazakhstan,2020-04-29,3138,25
Kenya,2020-04-29,384,15
Kiribati,2020-04-29,0,0
Kosovo,2020-04-29,790,22
Kuwait,2020-04-29,3740,24
Kyrgyzstan,2020-04-29,729,8
Laos,2020-04-29,19,0
Latvia,2020-04-29,849,15
Lebanon,2020-04-29,721,24
Lesotho,2020-04-29,0,0
Liberia,2020-04-29,141,16
Libya,2020-04-29,61,2
Liechtenstein,2020-04-29,83,1
Lithuania,2020-04-29,1364,32
Luxembourg,2020-04-29,3769,89
Madagascar,2020-04-29,128,0
Malawi,2020-04-29,36,3
Malaysia,2020-04-29,5945,101
Maldives,2020-04-29,278,1
Mali,2020-04-29,482,25
Malta,2020-04-29,463,4
Marshall Islands,2020-04-29,0,0
Mauritania,2020-04-29,8,1
Mauritius,2020-04-29,332,10
Mexico,2020-04-29,17799,1732
Micronesia,2020-04-29,0,0
Moldova,2020-04-29,3771,111
Monaco,2020-04-29,95,4
Mongolia,2020-04-29,38,0
Montenegro,2020-04-29,322,7
Morocco,2020-04-29,4321,168
Mozambique,2020-04-29,76,0
MSZaandam,2020-04-29,9,2
Namibia,2020-04-29,16,0
Nepal,2020-04-29,57,0
Netherlands,2020-04-29,38998,4727
NewZealand,2020-04-29,1476,19
Nicaragua,2020-04-29,13,3
Niger,2020-04-29,713,32
Nigeria,2020-04-29,1728,51
NorthMacedonia,2020-04-29,1442,73
Norway,2020-04-29,7710,207
occupiedPalestinianterritory,2020-04-29,344,2
Oman,2020-04-29,2274,10
Pakistan,2020-04-29,16817,385
Palau,2020-04-29,0,0
Panama,2020-04-29,6378,178
PapuaNewGuinea,2020-04-29,8,0
Paraguay,2020-04-29,249,9
Peru,2020-04-29,33931,4450
Philippines,2020-04-29,8212,558
Poland,2020-04-29,12640,624
Portugal,2020-04-29,24505,973
Qatar,2020-04-29,12564,10
RepublicofKorea,2020-04-29,10765,247
Romania,2020-04-29,11978,693
Russia,2020-04-29,99399,972
Rwanda,2020-04-29,225,0
SaintKittsandNevis,2020-04-29,15,0
SaintLucia,2020-04-29,17,0
SaintVincentandtheGrenadines,2020-04-29,16,0
Samoa,2020-04-29,0,0
SanMarino,2020-04-29,553,41
SaoTomeandPrincipe,2020-04-29,8,0
SaudiArabia,2020-04-29,21402,157
Senegal,2020-04-29,882,9
Serbia,2020-04-29,8724,173
Seychelles,2020-04-29,11,0
SierraLeone,2020-04-29,104,4
Singapore,2020-04-29,15641,14
Slovakia,2020-04-29,1391,22
Slovenia,2020-04-29,1418,89
Solomon Islands,2020-04-29,0,0
Somalia,2020-04-29,582,28
SouthAfrica,2020-04-29,5350,103
SouthSudan,2020-04-29,34,0
Spain,2020-04-29,212917,24275
SriLanka,2020-04-29,649,7
Sudan,2020-04-29,375,28
Summer Olympics 2020,2020-04-29,0,0
Suriname,2020-04-29,10,1
Sweden,2020-04-29,20966,2462
Switzerland,2020-04-29,29407,1649
SyrianArabRepublic,2020-04-29,43,3
Taiwan,2020-04-29,429,6
Tajikistan,2020-04-29,0,0
Tanzania,2020-04-29,480,16
Thailand,2020-04-29,2947,54
TheBahamas,2020-04-29,80,11
TheGambia,2020-04-29,10,1
Togo,2020-04-29,109,7
Tonga,2020-04-29,0,0
TrinidadandTobago,2020-04-29,116,8
Tunisia,2020-04-29,980,40
Turkey,2020-04-29,117589,3081
Uganda,2020-04-29,81,0
Ukraine,2020-04-29,9866,250
UnitedArabEmirates,2020-04-29,11929,98
UnitedKingdom,2020-04-29,173807,26118
Uruguay,2020-04-29,630,15
US,2020-04-29,1051732,63962
Uzbekistan,2020-04-29,2002,9
Vanuatu,2020-04-29,0,0
Venezuela,2020-04-29,331,10
Vietnam,2020-04-29,270,0
Yemen,2020-04-29,6,0
Zambia,2020-04-29,97,3
Zimbabwe,2020-04-29,32,4
Afghanistan,2020-04-30,1827,60
Albania,2020-04-30,773,31
Algeria,2020-04-30,4006,450
Andorra,2020-04-30,745,42
Angola,2020-04-30,27,2
AntiguaandBarbuda,2020-04-30,24,3
Argentina,2020-04-30,4428,218
Armenia,2020-04-30,2066,32
Australia,2020-04-30,6766,93
Austria,2020-04-30,15452,584
Azerbaijan,2020-04-30,1804,24
Bahrain,2020-04-30,3040,8
Bangladesh,2020-04-30,7667,168
Barbados,2020-04-30,81,7
Belarus,2020-04-30,14027,89
Belgium,2020-04-30,48519,7594
Belize,2020-04-30,18,2
Benin,2020-04-30,64,1
Bhutan,2020-04-30,7,0
Bolivia,2020-04-30,1167,62
BosniaandHerzegovina,2020-04-30,1757,69
Botswana,2020-04-30,23,1
Brazil,2020-04-30,87187,6006
Brunei,2020-04-30,138,1
Bulgaria,2020-04-30,1506,66
BurkinaFaso,2020-04-30,645,43
Burma,2020-04-30,151,6
Burundi,2020-04-30,11,1
Cambodia,2020-04-30,122,0
Cameroon,2020-04-30,1832,61
Canada,2020-04-30,56716,4179
CapeVerde,2020-04-30,121,1
CentralAfricanRepublic,2020-04-30,50,0
Chad,2020-04-30,73,5
Chile,2020-04-30,17702,227
China,2020-04-30,83956,4637
Colombia,2020-04-30,6507,293
Comoros,2020-04-30,1,0
Congo,2020-04-30,220,9
CostaRica,2020-04-30,719,6
CotedIvoire,2020-04-30,1275,14
Croatia,2020-04-30,2076,69
Cuba,2020-04-30,1501,61
Cyprus,2020-04-30,843,15
Czechia,2020-04-30,7682,236
DemocraticRepublicoftheCongo,2020-04-30,572,31
Denmark,2020-04-30,9356,452
DiamondPrincessCruiseShip,2020-04-30,712,13
Djibouti,2020-04-30,1089,2
Dominica,2020-04-30,16,0
DominicanRepublic,2020-04-30,6972,301
EastTimor,2020-04-30,24,0
Ecuador,2020-04-30,24934,900
Egypt,2020-04-30,5537,392
ElSalvador,2020-04-30,395,10
EquatorialGuinea,2020-04-30,315,1
Eritrea,2020-04-30,39,0
Estonia,2020-04-30,1689,52
Eswatini,2020-04-30,100,1
Ethiopia,2020-04-30,131,3
Fiji,2020-04-30,18,0
Finland,2020-04-30,4995,211
France,2020-04-30,168861,24349
Gabon,2020-04-30,276,3
Georgia,2020-04-30,539,6
Germany,2020-04-30,163009,6623
Ghana,2020-04-30,2074,17
Greece,2020-04-30,2591,140
Grenada,2020-04-30,20,0
Guatemala,2020-04-30,599,16
Guinea,2020-04-30,1495,7
GuineaBissau,2020-04-30,205,1
Guyana,2020-04-30,82,9
Haiti,2020-04-30,76,6
HolySee,2020-04-30,11,0
Honduras,2020-04-30,771,71
Hungary,2020-04-30,2775,312
Iceland,2020-04-30,1797,10
India,2020-04-30,34863,1154
Indonesia,2020-04-30,10118,792
Iran,2020-04-30,94640,6028
Iraq,2020-04-30,2085,93
Ireland,2020-04-30,20612,1232
Israel,2020-04-30,15896,225
Italy,2020-04-30,205463,27967
Jamaica,2020-04-30,422,8
Japan,2020-04-30,14284,481
Jordan,2020-04-30,453,8
Kazakhstan,2020-04-30,3402,25
Kenya,2020-04-30,396,17
Kiribati,2020-04-30,0,0
Kosovo,2020-04-30,799,22
Kuwait,2020-04-30,4024,26
Kyrgyzstan,2020-04-30,746,8
Laos,2020-04-30,19,0
Latvia,2020-04-30,858,15
Lebanon,2020-04-30,725,24
Lesotho,2020-04-30,0,0
Liberia,2020-04-30,141,16
Libya,2020-04-30,61,3
Liechtenstein,2020-04-30,83,1
Lithuania,2020-04-30,1375,32
Luxembourg,2020-04-30,3784,90
Madagascar,2020-04-30,128,0
Malawi,2020-04-30,37,3
Malaysia,2020-04-30,6002,103
Maldives,2020-04-30,468,1
Mali,2020-04-30,490,26
Malta,2020-04-30,465,4
Marshall Islands,2020-04-30,0,0
Mauritania,2020-04-30,8,1
Mauritius,2020-04-30,332,10
Mexico,2020-04-30,19224,1859
Micronesia,2020-04-30,0,0
Moldova,2020-04-30,3897,116
Monaco,2020-04-30,95,4
Mongolia,2020-04-30,38,0
Montenegro,2020-04-30,322,7
Morocco,2020-04-30,4423,170
Mozambique,2020-04-30,76,0
MSZaandam,2020-04-30,9,2
Namibia,2020-04-30,16,0
Nepal,2020-04-30,57,0
Netherlands,2020-04-30,39512,4811
NewZealand,2020-04-30,1479,19
Nicaragua,2020-04-30,14,3
Niger,2020-04-30,719,32
Nigeria,2020-04-30,1932,58
NorthMacedonia,2020-04-30,1465,77
Norway,2020-04-30,7738,210
occupiedPalestinianterritory,2020-04-30,344,2
Oman,2020-04-30,2348,11
Pakistan,2020-04-30,18114,417
Palau,2020-04-30,0,0
Panama,2020-04-30,6532,188
PapuaNewGuinea,2020-04-30,8,0
Paraguay,2020-04-30,266,10
Peru,2020-04-30,36976,4782
Philippines,2020-04-30,8488,568
Poland,2020-04-30,12877,644
Portugal,2020-04-30,25045,989
Qatar,2020-04-30,13409,10
RepublicofKorea,2020-04-30,10774,248
Romania,2020-04-30,12240,717
Russia,2020-04-30,106498,1073
Rwanda,2020-04-30,243,0
SaintKittsandNevis,2020-04-30,15,0
SaintLucia,2020-04-30,17,0
SaintVincentandtheGrenadines,2020-04-30,16,0
Samoa,2020-04-30,0,0
SanMarino,2020-04-30,563,41
SaoTomeandPrincipe,2020-04-30,14,0
SaudiArabia,2020-04-30,22753,162
Senegal,2020-04-30,933,9
Serbia,2020-04-30,9009,179
Seychelles,2020-04-30,11,0
SierraLeone,2020-04-30,124,7
Singapore,2020-04-30,16169,15
Slovakia,2020-04-30,1396,23
Slovenia,2020-04-30,1429,91
Solomon Islands,2020-04-30,0,0
Somalia,2020-04-30,601,28
SouthAfrica,2020-04-30,5647,103
SouthSudan,2020-04-30,35,0
Spain,2020-04-30,213435,24543
SriLanka,2020-04-30,663,7
Sudan,2020-04-30,375,31
Summer Olympics 2020,2020-04-30,0,0
Suriname,2020-04-30,10,1
Sweden,2020-04-30,21601,2586
Switzerland,2020-04-30,29586,1665
SyrianArabRepublic,2020-04-30,43,3
Taiwan,2020-04-30,429,6
Tajikistan,2020-04-30,0,0
Tanzania,2020-04-30,480,16
Thailand,2020-04-30,2954,54
TheBahamas,2020-04-30,81,11
TheGambia,2020-04-30,11,1
Togo,2020-04-30,116,9
Tonga,2020-04-30,0,0
TrinidadandTobago,2020-04-30,116,8
Tunisia,2020-04-30,994,41
Turkey,2020-04-30,120204,3174
Uganda,2020-04-30,83,0
Ukraine,2020-04-30,10406,261
UnitedArabEmirates,2020-04-30,12481,105
UnitedKingdom,2020-04-30,178771,26754
Uruguay,2020-04-30,643,17
US,2020-04-30,1080973,66154
Uzbekistan,2020-04-30,2039,9
Vanuatu,2020-04-30,0,0
Venezuela,2020-04-30,333,16
Vietnam,2020-04-30,270,0
Yemen,2020-04-30,6,2
Zambia,2020-04-30,106,3
Zimbabwe,2020-04-30,40,4
Afghanistan,2020-05-01,2171,64
Albania,2020-05-01,782,31
Algeria,2020-05-01,4154,453
Andorra,2020-05-01,745,43
Angola,2020-05-01,30,2
AntiguaandBarbuda,2020-05-01,25,3
Argentina,2020-05-01,4532,225
Armenia,2020-05-01,2148,33
Australia,2020-05-01,6778,93
Austria,2020-05-01,15531,589
Azerbaijan,2020-05-01,1854,25
Bahrain,2020-05-01,3170,8
Bangladesh,2020-05-01,8238,170
Barbados,2020-05-01,81,7
Belarus,2020-05-01,14917,93
Belgium,2020-05-01,49032,7703
Belize,2020-05-01,18,2
Benin,2020-05-01,90,2
Bhutan,2020-05-01,7,0
Bolivia,2020-05-01,1229,66
BosniaandHerzegovina,2020-05-01,1781,70
Botswana,2020-05-01,23,1
Brazil,2020-05-01,92202,6412
Brunei,2020-05-01,138,1
Bulgaria,2020-05-01,1555,68
BurkinaFaso,2020-05-01,649,44
Burma,2020-05-01,151,6
Burundi,2020-05-01,11,1
Cambodia,2020-05-01,122,0
Cameroon,2020-05-01,1832,61
Canada,2020-05-01,58549,4381
CapeVerde,2020-05-01,122,1
CentralAfricanRepublic,2020-05-01,72,0
Chad,2020-05-01,73,5
Chile,2020-05-01,18687,234
China,2020-05-01,83959,4637
Colombia,2020-05-01,7006,314
Comoros,2020-05-01,1,0
Congo,2020-05-01,229,9
CostaRica,2020-05-01,725,6
CotedIvoire,2020-05-01,1333,15
Croatia,2020-05-01,2085,75
Cuba,2020-05-01,1537,64
Cyprus,2020-05-01,850,15
Czechia,2020-05-01,7737,240
DemocraticRepublicoftheCongo,2020-05-01,604,32
Denmark,2020-05-01,9509,460
DiamondPrincessCruiseShip,2020-05-01,712,13
Djibouti,2020-05-01,1097,2
Dominica,2020-05-01,16,0
DominicanRepublic,2020-05-01,7288,313
EastTimor,2020-05-01,24,0
Ecuador,2020-05-01,26336,1063
Egypt,2020-05-01,5895,406
ElSalvador,2020-05-01,424,10
EquatorialGuinea,2020-05-01,315,1
Eritrea,2020-05-01,39,0
Estonia,2020-05-01,1694,52
Eswatini,2020-05-01,106,1
Ethiopia,2020-05-01,133,3
Fiji,2020-05-01,18,0
Finland,2020-05-01,5051,218
France,2020-05-01,169387,24566
Gabon,2020-05-01,276,3
Georgia,2020-05-01,566,7
Germany,2020-05-01,164077,6736
Ghana,2020-05-01,2074,17
Greece,2020-05-01,2612,140
Grenada,2020-05-01,20,0
Guatemala,2020-05-01,644,16
Guinea,2020-05-01,1537,7
GuineaBissau,2020-05-01,257,1
Guyana,2020-05-01,82,9
Haiti,2020-05-01,76,7
HolySee,2020-05-01,11,0
Honduras,2020-05-01,804,75
Hungary,2020-05-01,2863,323
Iceland,2020-05-01,1798,10
India,2020-05-01,37257,1223
Indonesia,2020-05-01,10551,800
Iran,2020-05-01,95646,6091
Iraq,2020-05-01,2153,94
Ireland,2020-05-01,20833,1265
Israel,2020-05-01,16012,229
Italy,2020-05-01,207428,28236
Jamaica,2020-05-01,432,8
Japan,2020-05-01,14558,510
Jordan,2020-05-01,459,8
Kazakhstan,2020-05-01,3597,25
Kenya,2020-05-01,411,21
Kiribati,2020-05-01,0,0
Kosovo,2020-05-01,806,22
Kuwait,2020-05-01,4377,30
Kyrgyzstan,2020-05-01,756,8
Laos,2020-05-01,19,0
Latvia,2020-05-01,870,16
Lebanon,2020-05-01,729,24
Lesotho,2020-05-01,0,0
Liberia,2020-05-01,141,16
Libya,2020-05-01,63,3
Liechtenstein,2020-05-01,83,1
Lithuania,2020-05-01,1389,32
Luxembourg,2020-05-01,3802,92
Madagascar,2020-05-01,132,0
Malawi,2020-05-01,37,3
Malaysia,2020-05-01,6071,103
Maldives,2020-05-01,491,1
Mali,2020-05-01,508,26
Malta,2020-05-01,467,4
Marshall Islands,2020-05-01,0,0
Mauritania,2020-05-01,8,1
Mauritius,2020-05-01,332,10
Mexico,2020-05-01,20739,1972
Micronesia,2020-05-01,0,0
Moldova,2020-05-01,3980,122
Monaco,2020-05-01,95,4
Mongolia,2020-05-01,38,0
Montenegro,2020-05-01,322,7
Morocco,2020-05-01,4569,171
Mozambique,2020-05-01,79,0
MSZaandam,2020-05-01,9,2
Namibia,2020-05-01,16,0
Nepal,2020-05-01,59,0
Netherlands,2020-05-01,39989,4909
NewZealand,2020-05-01,1485,20
Nicaragua,2020-05-01,14,3
Niger,2020-05-01,728,33
Nigeria,2020-05-01,2170,68
NorthMacedonia,2020-05-01,1494,81
Norway,2020-05-01,7783,210
occupiedPalestinianterritory,2020-05-01,353,2
Oman,2020-05-01,2447,11
Pakistan,2020-05-01,19103,440
Palau,2020-05-01,0,0
Panama,2020-05-01,6720,192
PapuaNewGuinea,2020-05-01,8,0
Paraguay,2020-05-01,333,10
Peru,2020-05-01,40459,5181
Philippines,2020-05-01,8772,579
Poland,2020-05-01,13105,651
Portugal,2020-05-01,25351,1007
Qatar,2020-05-01,14096,12
RepublicofKorea,2020-05-01,10780,250
Romania,2020-05-01,12567,744
Russia,2020-05-01,114431,1169
Rwanda,2020-05-01,249,0
SaintKittsandNevis,2020-05-01,15,0
SaintLucia,2020-05-01,17,0
SaintVincentandtheGrenadines,2020-05-01,16,0
Samoa,2020-05-01,0,0
SanMarino,2020-05-01,569,41
SaoTomeandPrincipe,2020-05-01,16,1
SaudiArabia,2020-05-01,24097,169
Senegal,2020-05-01,1024,9
Serbia,2020-05-01,9009,179
Seychelles,2020-05-01,11,0
SierraLeone,2020-05-01,136,7
Singapore,2020-05-01,17101,16
Slovakia,2020-05-01,1403,23
Slovenia,2020-05-01,1434,92
Solomon Islands,2020-05-01,0,0
Somalia,2020-05-01,601,28
SouthAfrica,2020-05-01,5951,116
SouthSudan,2020-05-01,45,0
Spain,2020-05-01,215216,24543
SriLanka,2020-05-01,690,7
Sudan,2020-05-01,442,36
Summer Olympics 2020,2020-05-01,0,0
Suriname,2020-05-01,10,1
Sweden,2020-05-01,22133,2653
Switzerland,2020-05-01,29705,1679
SyrianArabRepublic,2020-05-01,44,3
Taiwan,2020-05-01,429,6
Tajikistan,2020-05-01,15,0
Tanzania,2020-05-01,480,16
Thailand,2020-05-01,2960,54
TheBahamas,2020-05-01,81,11
TheGambia,2020-05-01,12,1
Togo,2020-05-01,123,9
Tonga,2020-05-01,0,0
TrinidadandTobago,2020-05-01,116,8
Tunisia,2020-05-01,998,41
Turkey,2020-05-01,122392,3258
Uganda,2020-05-01,85,0
Ukraine,2020-05-01,10861,272
UnitedArabEmirates,2020-05-01,13038,111
UnitedKingdom,2020-05-01,183501,27454
Uruguay,2020-05-01,648,17
US,2020-05-01,1115994,68063
Uzbekistan,2020-05-01,2086,9
Vanuatu,2020-05-01,0,0
Venezuela,2020-05-01,335,10
Vietnam,2020-05-01,270,0
Yemen,2020-05-01,7,2
Zambia,2020-05-01,109,3
Zimbabwe,2020-05-01,40,4
Afghanistan,2020-05-02,2469,72
Albania,2020-05-02,789,31
Algeria,2020-05-02,4295,459
Andorra,2020-05-02,747,44
Angola,2020-05-02,35,2
AntiguaandBarbuda,2020-05-02,25,3
Argentina,2020-05-02,4681,237
Armenia,2020-05-02,2273,33
Australia,2020-05-02,6799,94
Austria,2020-05-02,15558,596
Azerbaijan,2020-05-02,1894,25
Bahrain,2020-05-02,3284,8
Bangladesh,2020-05-02,8790,175
Barbados,2020-05-02,81,7
Belarus,2020-05-02,15828,97
Belgium,2020-05-02,49517,7765
Belize,2020-05-02,18,2
Benin,2020-05-02,90,2
Bhutan,2020-05-02,7,0
Bolivia,2020-05-02,1470,71
BosniaandHerzegovina,2020-05-02,1839,72
Botswana,2020-05-02,23,1
Brazil,2020-05-02,97100,6761
Brunei,2020-05-02,138,1
Bulgaria,2020-05-02,1594,72
BurkinaFaso,2020-05-02,652,44
Burma,2020-05-02,151,6
Burundi,2020-05-02,15,1
Cambodia,2020-05-02,122,0
Cameroon,2020-05-02,2077,64
Canada,2020-05-02,60023,4529
CapeVerde,2020-05-02,152,2
CentralAfricanRepublic,2020-05-02,72,0
Chad,2020-05-02,117,10
Chile,2020-05-02,21213,247
China,2020-05-02,83959,4637
Colombia,2020-05-02,7285,324
Comoros,2020-05-02,3,0
